v_lgcb,炉缸侧壁9.201m温度13,122
v_lgcb,炉缸侧壁9.201m温度14,123
v_lgcb,炉缸侧壁9.201m温度15,124
v_lgcb,炉缸侧壁9.201m温度16,125
v_lgcb,炉缸侧壁9.201m温度17,126
v_lgcb,炉缸侧壁9.201m温度18,127
v_lgcb,炉缸侧壁9.201m温度19,128
v_lgcb,炉缸侧壁9.201m温度20,129
v_lgcb,炉缸侧壁9.201m温度21,130
v_lgcb,炉缸侧壁9.201m温度22,131
v_lgcb,炉缸侧壁9.201m温度23,132
v_lgcb,炉缸侧壁9.201m温度24,133
v_lgcb,炉缸侧壁9.7015m温度1,134
v_lgcb,炉缸侧壁9.7015m温度2,135
v_lgcb,炉缸侧壁9.7015m温度3,136
v_lgcb,炉缸侧壁9.7015m温度4,137
v_lgcb,炉缸侧壁9.7015m温度5,138
v_lgcb,炉缸侧壁9.7015m温度6,139
v_lgcb,炉缸侧壁9.7015m温度7,140
v_lgcb,炉缸侧壁9.7015m温度8,141
v_lgcb,炉缸侧壁9.7015m温度9,142
v_lgcb,炉缸侧壁9.7015m温度10,143
v_lgcb,炉缸侧壁9.7015m温度11,144
v_lgcb,炉缸侧壁9.7015m温度12,145
v_lgcb,炉缸侧壁9.7015m温度13,146
v_lgcb,炉缸侧壁9.7015m温度14,147
v_lgcb,炉缸侧壁9.7015m温度15,148
v_lgcb,炉缸侧壁9.7015m温度16,149
v_lgcb,炉缸侧壁9.7015m温度17,150
v_lgcb,炉缸侧壁9.7015m温度18,151
v_lgcb,炉缸侧壁9.7015m温度19,152
v_lgcb,炉缸侧壁9.7015m温度20,153
v_lgcb,炉缸侧壁9.7015m温度21,154
v_lgcb,炉缸侧壁9.7015m温度22,155
v_lgcb,炉缸侧壁9.7015m温度23,156
v_lgcb,炉缸侧壁9.7015m温度24,157
v_lgcb,炉缸侧壁10.202m温度1,158
v_lgcb,炉缸侧壁10.202m温度2,159
v_lgcb,炉缸侧壁10.202m温度3,160
v_lgcb,炉缸侧壁10.202m温度4,161
v_lgcb,炉缸侧壁10.202m温度5,162
v_lgcb,炉缸侧壁10.202m温度6,163
v_lgcb,炉缸侧壁10.202m温度7,164
v_lgcb,炉缸侧壁10.202m温度8,165
v_lgcb,炉缸侧壁10.202m温度9,166
v_lgcb,炉缸侧壁10.202m温度10,167
v_lgcb,炉缸侧壁10.202m温度11,168
v_lgcb,炉缸侧壁10.202m温度12,169
v_lgcb,炉缸侧壁10.202m温度13,170
v_lgcb,炉缸侧壁10.202m温度14,171
v_lgcb,炉缸侧壁10.202m温度15,172
v_lgcb,炉缸侧壁10.202m温度16,173
v_lgcb,炉缸侧壁10.202m温度17,174
v_lgcb,炉缸侧壁10.202m温度18,175
v_lgcb,炉缸侧壁10.202m温度19,176
v_lgcb,炉缸侧壁10.202m温度20,177
v_lgcb,炉缸侧壁10.202m温度21,178
v_lgcb,炉缸侧壁10.202m温度22,179
v_lgcb,炉缸侧壁10.202m温度23,180
v_lgcb,炉缸侧壁10.202m温度24,181
v_lgdb,时间,1
v_lgdb,炉缸底部5.2965m温度,2
v_lgdb,炉缸底部5.697m温度1,3
v_lgdb,炉缸底部5.697m温度2,4
v_lgdb,炉缸底部5.697m温度3,5
v_lgdb,炉缸底部5.697m温度4,6
v_lgdb,炉缸底部5.697m温度5,7
v_lgdb,炉缸底部5.697m温度6,8
v_lgdb,炉缸底部5.697m温度7,9
v_lgdb,炉缸底部5.697m温度8,10
v_lgdb,炉缸底部5.697m温度9,11
v_lgdb,炉缸底部5.697m温度10,12
v_lgdb,炉缸底部5.697m温度11,13
v_lgdb,炉缸底部5.697m温度12,14
v_lgdb,炉缸底部5.697m温度13,15
v_lgdb,炉缸底部5.697m温度14,16
v_lgdb,炉缸底部5.697m温度15,17
v_lgdb,炉缸底部5.697m温度16,18
v_lgdb,炉缸底部5.697m温度17,19
v_lgdb,炉缸底部5.697m温度18,20
v_lgdb,炉缸底部5.697m温度19,21
v_lgdb,炉缸底部5.697m温度20,22
v_lgdb,炉缸底部5.697m温度21,23
v_lgdb,炉缸底部5.697m温度22,24
v_lgdb,炉缸底部5.697m温度23,25
v_lgdb,炉缸底部5.697m温度24,26
v_lgdb,炉缸底部5.697m温度25,27
v_lgdb,炉缸底部5.697m温度26,28
v_lgdb,炉缸底部6.0975m温度1,29
v_lgdb,炉缸底部6.0975m温度2,30
v_lgdb,炉缸底部6.498m温度1,31
v_lgdb,炉缸底部6.498m温度2,32
v_lgdb,炉缸底部6.498m温度3,33
v_lgdb,炉缸底部6.498m温度4,34
v_lgdb,炉缸底部6.498m温度5,35
v_lgdb,炉缸底部6.498m温度6,36
v_lgdb,炉缸底部6.498m温度7,37
v_lgdb,炉缸底部6.498m温度8,38
v_lgdb,炉缸底部6.498m温度9,39
v_lgdb,炉缸底部6.498m温度10,40
v_lgdb,炉缸底部6.498m温度11,41
v_lgdb,炉缸底部6.498m温度12,42
v_lgdb,炉缸底部6.498m温度13,43
v_lgdb,炉缸底部6.498m温度14,44
v_lgdb,炉缸底部6.498m温度15,45
v_lgdb,炉缸底部6.498m温度16,46
v_lgdb,炉缸底部6.498m温度17,47
v_lgdb,炉缸底部6.498m温度18,48
v_lgdb,炉缸底部6.498m温度19,49
v_lgdb,炉缸底部6.498m温度20,50
v_lgdb,炉缸底部6.498m温度21,51
v_lgdb,炉缸底部6.498m温度22,52
v_lgdb,炉缸底部6.498m温度23,53
v_lgdb,炉缸底部6.498m温度24,54
v_lgdb,炉缸底部6.498m温度25,55
v_lgdb,炉缸底部6.498m温度26,56
v_lgdb,炉缸底部6.498m温度27,57
v_lgdb,炉缸底部6.498m温度28,58
v_lgdb,炉缸底部6.498m温度29,59
v_lgdb,炉缸底部6.498m温度30,60
v_lgdb,炉缸底部6.498m温度31,61
v_lgdb,炉缸底部6.498m温度32,62
v_lgdb,炉缸底部6.498m温度33,63
v_lgdb,炉缸底部6.498m温度34,64
v_lgdb,炉缸底部6.498m温度35,65
v_lgdb,炉缸底部6.498m温度36,66
v_lgdb,炉缸底部6.498m温度37,67
v_lgdb,炉缸底部6.498m温度38,68
v_lgdb,炉缸底部6.498m温度39,69
v_lgdb,炉缸底部6.498m温度40,70
v_lgdb,炉缸底部6.498m温度41,71
v_lgdb,炉缸底部6.498m温度42,72
v_lgdb,炉缸底部6.498m温度43,73
v_lgdb,炉缸底部6.498m温度44,74
v_lgdb,炉缸底部6.498m温度45,75
v_lgdb,炉缸底部6.498m温度46,76
v_lgdb,炉缸底部6.498m温度47,77
v_lgdb,炉缸底部6.498m温度48,78
v_lgdb,炉缸底部6.498m温度49,79
v_lgdb,炉缸底部6.498m温度50,80
v_lgdb,炉缸底部6.898m温度1,81
v_lgdb,炉缸底部6.898m温度2,82
v_lgdb,炉缸底部6.898m温度3,83
v_lgdb,炉缸底部6.898m温度4,84
v_lgdb,炉缸底部6.898m温度5,85
v_lgdb,炉缸底部6.898m温度6,86
v_lgdb,炉缸底部6.898m温度7,87
v_lgdb,炉缸底部6.898m温度8,88
v_lgdb,炉缸底部6.898m温度9,89
v_lgdb,炉缸底部6.898m温度10,90
v_lgdb,炉缸底部6.898m温度11,91
v_lgdb,炉缸底部6.898m温度12,92
v_lgdb,炉缸底部6.898m温度13,93
v_lgdb,炉缸底部6.898m温度14,94
v_lgdb,炉缸底部6.898m温度15,95
v_lgdb,炉缸底部6.898m温度16,96
v_lgdb,炉缸底部6.898m温度17,97
v_lgdb,炉缸底部6.898m温度18,98
v_lgdb,炉缸底部6.898m温度19,99
v_lgdb,炉缸底部6.898m温度20,100
v_lgdb,炉缸底部6.898m温度21,101
v_lgdb,炉缸底部6.898m温度22,102
v_lgdb,炉缸底部6.898m温度23,103
v_lgdb,炉缸底部6.898m温度24,104
v_lgdb,炉缸底部6.898m温度25,105
v_lgdb,炉缸底部6.898m温度26,106
v_lgdb,炉缸底部6.898m温度27,107
v_lgdb,炉缸底部6.898m温度28,108
v_lgdb,炉缸底部6.898m温度29,109
v_lgdb,炉缸底部6.898m温度30,110
v_lgdb,炉缸底部6.898m温度31,111
v_lgdb,炉缸底部6.898m温度32,112
v_lgdb,炉缸底部6.898m温度33,113
v_lgdb,炉缸底部6.898m温度34,114
v_lgdb,炉缸底部6.898m温度35,115
v_lgdb,炉缸底部6.898m温度36,116
v_lgdb,炉缸底部6.898m温度37,117
v_lgdb,炉缸底部6.898m温度38,118
v_lgdb,炉缸底部6.898m温度39,119
v_lgdb,炉缸底部6.898m温度40,120
v_lgdb,炉缸底部6.898m温度41,121
v_lgdb,炉缸底部6.898m温度42,122
v_lgdb,炉缸底部6.898m温度43,123
v_lgdb,炉缸底部6.898m温度44,124
v_lgdb,炉缸底部6.898m温度45,125
v_lgdb,炉缸底部6.898m温度46,126
v_lgdb,炉缸底部6.898m温度47,127
v_lgdb,炉缸底部6.898m温度48,128
v_lgdb,炉缸底部6.898m温度49,129
v_lgdb,炉缸底部6.898m温度50,130
v_lgdb,炉缸底部7.399m温度1,131
v_lgdb,炉缸底部7.399m温度2,132
v_lgdb,炉缸底部7.399m温度3,133
v_lgdb,炉缸底部7.399m温度4,134
v_lgdb,炉缸底部7.399m温度5,135
v_lgdb,炉缸底部7.399m温度6,136
v_lgdb,炉缸底部7.399m温度7,137
v_lgdb,炉缸底部7.399m温度8,138
v_lgdb,炉缸底部7.399m温度9,139
v_lgdb,炉缸底部7.399m温度10,140
v_lgdb,炉缸底部7.399m温度11,141
v_lgdb,炉缸底部7.399m温度12,142
v_lgdb,炉缸底部7.399m温度13,143
v_lgdb,炉缸底部7.399m温度14,144
v_lgdb,炉缸底部7.399m温度15,145
v_lgdb,炉缸底部7.399m温度16,146
v_lgdb,炉缸底部7.399m温度17,147
v_lgdb,炉缸底部7.399m温度18,148
v_lgdb,炉缸底部7.399m温度19,149
v_lgdb,炉缸底部7.399m温度20,150
v_lgdb,炉缸底部7.399m温度21,151
v_lgdb,炉缸底部7.399m温度22,152
v_lgdb,炉缸底部7.399m温度23,153
v_lgdb,炉缸底部7.399m温度24,154
v_lgdb,炉缸底部7.399m温度25,155
v_lgdb,炉缸底部7.399m温度26,156
v_lgdb,炉缸底部7.399m温度27,157
v_lgdb,炉缸底部7.399m温度28,158
v_lgdb,炉缸底部7.399m温度29,159
v_lgdb,炉缸底部7.399m温度30,160
v_lgdb,炉缸底部7.399m温度31,161
v_lgdb,炉缸底部7.399m温度32,162
v_lgdb,炉缸底部7.399m温度33,163
v_lgdb,炉缸底部7.399m温度34,164
v_lgdb,炉缸底部7.399m温度35,165
v_lgdb,炉缸底部7.399m温度36,166
v_lgdb,炉缸底部7.399m温度37,167
v_lgdb,炉缸底部7.399m温度38,168
v_lgdb,炉缸底部7.399m温度39,169
v_lgdb,炉缸底部7.399m温度40,170
v_lgdb,炉缸底部7.399m温度41,171
v_lgdb,炉缸底部7.399m温度42,172
v_lgdb,炉缸底部7.399m温度43,173
v_lgdb,炉缸底部7.399m温度44,174
v_lgdb,炉缸底部7.399m温度45,175
v_lgdb,炉缸底部7.399m温度46,176
v_lgdb,炉缸底部7.399m温度47,177
v_lgdb,炉缸底部7.399m温度48,178
v_lgdb,炉缸底部7.399m温度49,179
v_lgdb,炉缸底部7.399m温度50,180
v_lgdb,炉缸底部7.399m温度51,181
v_lgdb,炉缸底部7.399m温度52,182
v_lgdb,炉缸底部7.399m温度53,183
v_lgdb,炉缸底部7.399m温度54,184
v_lgdb,炉缸底部7.399m温度55,185
v_lgdb,炉缸底部7.399m温度56,186
v_lgdb,炉缸底部7.399m温度57,187
v_lgdb,炉缸底部7.399m温度58,188
v_lgdb,炉缸底部7.399m温度59,189
v_lgdb,炉缸底部7.399m温度60,190
v_lgdb,炉缸底部7.399m温度61,191
v_lgdb,炉缸底部7.399m温度62,192
v_lqb,时间,1
v_lqb,炉腹炉腰17.285m冷却壁温度1,2
v_lqb,炉腹炉腰17.285m冷却壁温度2,3
v_lqb,炉腹炉腰17.285m冷却壁温度3,4
v_lqb,炉腹炉腰17.285m冷却壁温度4,5
v_lqb,炉腹炉腰17.285m冷却壁温度5,6
v_lqb,炉腹炉腰17.285m冷却壁温度6,7
v_lqb,炉腹炉腰17.285m冷却壁温度7,8
v_lqb,炉腹炉腰17.285m冷却壁温度8,9
v_lqb,炉腹炉腰17.285m冷却壁温度9,10
v_lqb,炉腹炉腰17.285m冷却壁温度10,11
v_lqb,炉腹炉腰17.285m冷却壁温度11,12
v_lqb,炉腹炉腰17.285m冷却壁温度12,13
v_lqb,炉腹炉腰19.895m冷却壁温度1,14
v_lqb,炉腹炉腰19.895m冷却壁温度2,15
v_lqb,炉腹炉腰19.895m冷却壁温度3,16
v_lqb,炉腹炉腰19.895m冷却壁温度4,17
v_lqb,炉腹炉腰19.895m冷却壁温度5,18
v_lqb,炉腹炉腰19.895m冷却壁温度6,19
v_lqb,炉腹炉腰19.895m冷却壁温度7,20
v_lqb,炉腹炉腰19.895m冷却壁温度8,21
v_lqb,炉腹炉腰19.895m冷却壁温度9,22
v_lqb,炉腹炉腰19.895m冷却壁温度10,23
v_lqb,炉腹炉腰19.895m冷却壁温度11,24
v_lqb,炉腹炉腰19.895m冷却壁温度12,25
v_lqb,炉身下部22.30m冷却壁温度1,26
v_lqb,炉身下部22.30m冷却壁温度2,27
v_lqb,炉身下部22.30m冷却壁温度3,28
v_lqb,炉身下部22.30m冷却壁温度4,29
v_lqb,炉身下部22.30m冷却壁温度5,30
v_lqb,炉身下部22.30m冷却壁温度6,31
v_lqb,炉身下部22.30m冷却壁温度7,32
v_lqb,炉身下部22.30m冷却壁温度8,33
v_lqb,炉身下部22.30m冷却壁温度9,34
v_lqb,炉身下部22.30m冷却壁温度10,35
v_lqb,炉身下部22.30m冷却壁温度11,36
v_lqb,炉身下部22.30m冷却壁温度12,37
v_lqb,炉身中上部25.57m冷却壁温度1,38
v_lqb,炉身中上部25.57m冷却壁温度2,39
v_lqb,炉身中上部25.57m冷却壁温度3,40
v_lqb,炉身中上部25.57m冷却壁温度4,41
v_lqb,炉身中上部25.57m冷却壁温度5,42
v_lqb,炉身中上部25.57m冷却壁温度6,43
v_lqb,炉身中上部25.57m冷却壁温度7,44
v_lqb,炉身中上部25.57m冷却壁温度8,45
v_lqb,炉身中上部27.55m冷却壁温度1,46
v_lqb,炉身中上部27.55m冷却壁温度2,47
v_lqb,炉身中上部27.55m冷却壁温度3,48
v_lqb,炉身中上部27.55m冷却壁温度4,49
v_lqb,炉身中上部27.55m冷却壁温度5,50
v_lqb,炉身中上部27.55m冷却壁温度6,51
v_lqb,炉身中上部27.55m冷却壁温度7,52
v_lqb,炉身中上部27.55m冷却壁温度8,53
v_lqb,炉身中上部29.53m冷却壁温度1,54
v_lqb,炉身中上部29.53m冷却壁温度2,55
v_lqb,炉身中上部29.53m冷却壁温度3,56
v_lqb,炉身中上部29.53m冷却壁温度4,57
v_lqb,炉身中上部29.53m冷却壁温度5,58
v_lqb,炉身中上部29.53m冷却壁温度6,59
v_lqb,炉身中上部29.53m冷却壁温度7,60
v_lqb,炉身中上部29.53m冷却壁温度8,61
v_lqb,炉身中上部31.51m冷却壁温度1,62
v_lqb,炉身中上部31.51m冷却壁温度2,63
v_lqb,炉身中上部31.51m冷却壁温度3,64
v_lqb,炉身中上部31.51m冷却壁温度4,65
v_lqb,炉身中上部31.51m冷却壁温度5,66
v_lqb,炉身中上部31.51m冷却壁温度6,67
v_lqb,炉身中上部31.51m冷却壁温度7,68
v_lqb,炉身中上部31.51m冷却壁温度8,69
v_lqb,炉身中上部33.49m冷却壁温度1,70
v_lqb,炉身中上部33.49m冷却壁温度2,71
v_lqb,炉身中上部33.49m冷却壁温度3,72
v_lqb,炉身中上部33.49m冷却壁温度4,73
v_lqb,炉身中上部33.49m冷却壁温度5,74
v_lqb,炉身中上部33.49m冷却壁温度6,75
v_lqb,炉身中上部33.49m冷却壁温度7,76
v_lqb,炉身中上部33.49m冷却壁温度8,77
v_lqb,炉身中上部35.45m冷却壁温度1,78
v_lqb,炉身中上部35.45m冷却壁温度2,79
v_lqb,炉身中上部35.45m冷却壁温度3,80
v_lqb,炉身中上部35.45m冷却壁温度4,81
v_lqb,炉身中上部35.45m冷却壁温度5,82
v_lqb,炉身中上部35.45m冷却壁温度6,83
v_lqb,炉身中上部35.45m冷却壁温度7,84
v_lqb,炉身中上部35.45m冷却壁温度8,85
v_lqb,炉身中上部35.47m冷却壁温度1,86
v_lqb,炉身中上部35.47m冷却壁温度2,87
v_lqb,炉身中上部35.47m冷却壁温度3,88
v_lqb,炉身中上部35.47m冷却壁温度4,89
v_lqb,炉身中上部35.47m冷却壁温度5,90
v_lqb,炉身中上部35.47m冷却壁温度6,91
v_lqb,炉身中上部35.47m冷却壁温度7,92
v_lqb,炉身中上部35.47m冷却壁温度8,93
v_luzha,STOVENO,1
v_luzha,STOVE,2
v_luzha,SHIFT,3
v_luzha,SAMPLESOURCE,4
v_luzha,CHECKTIME,5
v_luzha,ITEMCOUNT,6
v_luzha,RECEIVETIME,7
v_luzha,SAVETIME,8
v_luzha,SIO2,9
v_luzha,CAO,10
v_luzha,MNO,11
v_luzha,MGO,12
v_luzha,TIO2,13
v_luzha,AL2O3,14
v_luzha,P2O5,15
v_luzha,K2O,16
v_luzha,NA2O,17
v_luzha,REGISTERDATE,18
v_luzha,LAB,19
v_luzha,R,20
v_luzha,FEO,21
v_luzha171221,MAT_SAMPLE_DATE,1
v_luzha171221,MAT_SAMPLE_NO,2
v_luzha171221,UNIT_NO,3
v_luzha171221,MAT_SAMPLE_SHIFT,4
v_luzha171221,MAT_SAMPLE_TEAM,5
v_luzha171221,R,6
v_luzha171221,MGO,7
v_luzha171221,TIO2,8
v_luzha171221,P2O5,9
v_luzha171221,CAO,10
v_luzha171221,NA2O,11
v_luzha171221,V2O5,12
v_luzha171221,MNO,13
v_luzha171221,K2O,14
v_luzha171221,AL2O3,15
v_luzha171221,FEO,16
v_luzha171221,SIO2,17
v_luzha171221,CR2O3,18
v_luzha171221,S,19
v_meifen,ID,1
v_meifen,CHECKDATE,2
v_meifen,DEPART,3
v_meifen,W,4
v_meifen,A,5
v_meifen,V,6
v_meifen,C,7
v_meifen,S,8
v_meifen,Grain,9
v_meifen,mu50,10
v_meifen,mu50100,11
v_meifen,mu100200,12
v_meifen,mu200320,13
v_meifen,mu320,14
v_meifen,Grindability,15
v_meifen,SHIFT,16
v_meifen,REGMAN,17
v_meifen,REGDATE,18
v_meifen,送检时间,19
v_meifen,着火点,20
v_meifen,化学反应性,21
v_meifen,发热值,22
v_meifen,灰熔点,23
v_meifen,燃烧率,24
v_meifen,备注,25
v_meifen,Vd,26
v_PMBXS,时间,1
v_PMBXS,半小时煤量,2
v_qiutuan,unit,1
v_qiutuan,ZYBH,2
v_qiutuan,MAT_SAMPLE_NO,3
v_qiutuan,MAT_SAMPLE_DATE,4
v_qiutuan,MAT_SAMPLE_SHIFT,5
v_qiutuan,As,6
v_qiutuan,Cr,7
v_qiutuan,Ni,8
v_qiutuan,Pb,9
v_qiutuan,R,10
v_qiutuan,ZG,11
v_qiutuan,Cu,12
v_qiutuan,MgO,13
v_qiutuan,P,14
v_qiutuan,SFZS,15
v_qiutuan,KY,16
v_qiutuan,TiO2,17
v_qiutuan,S16-25,18
v_qiutuan,CaO,19
v_qiutuan,Na2O,20
v_qiutuan,TFe,21
v_qiutuan,V2O5,22
v_qiutuan,S5-10,23
v_qiutuan,KM,24
v_qiutuan,ZGZS,25
v_qiutuan,K2O,26
v_qiutuan,MnO,27
v_qiutuan,R4,28
v_qiutuan,Zn,29
v_qiutuan,S+25,30
v_qiutuan,Al2O3,31
v_qiutuan,FeO,32
v_qiutuan,S,33
v_qiutuan,S10-16,34
v_qiutuan,SiO2,35
v_QJ1,时间,1
v_QJ1,静叶角度,2
v_QJ1,排气压力,3
v_QJ1,送风压力,4
v_QJ1,喉部差压1,5
v_QJ1,喉部差压2,6
v_QJ1,送风流量,7
v_QJ1,蒸汽流量,8
v_QJ1,汽机转速,9
v_QJ1,蒸汽压力,10
v_QJ1,蒸汽温度,11
v_QJ1,排汽温度,12
v_QJ1,真空度,13
v_QJ1,冷凝器水位1,14
v_QJ1,冷凝器水位2,15
v_QJ1,风机轴位移1,16
v_QJ1,风机轴位移2,17
v_QJ1,进气侧振动X,18
v_QJ1,进气侧振动Y,19
v_QJ1,排气侧振动X,20
v_QJ1,排气侧振动Y,21
v_QJ1,汽机轴位移1,22
v_QJ1,汽机轴位移2,23
v_QJ1,进汽侧振动X,24
v_QJ1,进汽侧振动Y,25
v_QJ1,排汽侧振动X,26
v_QJ1,排汽侧振动Y,27
v_QJ1,风机主推温度A,28
v_QJ1,风机主推温度B,29
v_QJ1,风机付推温度A,30
v_QJ1,风机付推温度B,31
v_QJ1,进气侧轴温A,32
v_QJ1,进气侧轴温B,33
v_QJ1,排气侧轴温A,34
v_QJ1,排气侧轴温B,35
v_QJ1,汽机主推温度A,36
v_QJ1,汽机主推温度B,37
v_QJ1,汽机付推温度A,38
v_QJ1,汽机付推温度B,39
v_QJ1,进汽侧轴温A,40
v_QJ1,进汽侧轴温B,41
v_QJ1,排汽侧轴温A,42
v_QJ1,排汽侧轴温B,43
v_QJ1,冷却器出口油温,44
v_QJ1,润滑油压力1,45
v_QJ1,润滑油压力2,46
v_QJ1,润滑油压力3,47
v_QJ1,速关油压,48
v_QJ1,调节油压,49
v_QJ1,二次油压,50
v_QJ1,动力油压力1,51
v_QJ1,动力油压力2,52
v_QJ1,动力油压力3,53
v_QJ1,润滑油箱液位,54
v_QJ1,润滑油液位,55
v_QJ1,动力油箱液位,56
v_QJ1,气源压力,57
v_QJ1,过滤器差压,58
v_QJ1,1#防喘手动控制,59
v_QJ1,1#防喘阀阀位,60
v_QJ1,动力油箱油温,61
v_QJ1,风机喉部差压,62
v_QJ1,防喘阀2#开度,63
v_QJ1,静叶手动阀调节设定值,64
v_QJ2,时间,1
v_QJ2,静叶角度,2
v_QJ2,排气压力,3
v_QJ2,送风压力,4
v_QJ2,喉部差压1,5
v_QJ2,喉部差压2,6
v_QJ2,送风流量,7
v_QJ2,蒸汽流量,8
v_QJ2,汽机转速,9
v_QJ2,蒸汽压力,10
v_QJ2,蒸汽温度,11
v_QJ2,排汽温度,12
v_QJ2,真空度,13
v_QJ2,冷凝器水位1,14
v_QJ2,冷凝器水位2,15
v_QJ2,风机轴位移1,16
v_QJ2,风机轴位移2,17
v_QJ2,进气侧振动X,18
v_QJ2,进气侧振动Y,19
v_QJ2,排气侧振动X,20
v_QJ2,排气侧振动Y,21
v_QJ2,汽机轴位移1,22
v_QJ2,汽机轴位移2,23
v_QJ2,进汽侧振动X,24
v_QJ2,进汽侧振动Y,25
v_QJ2,排汽侧振动X,26
v_QJ2,排汽侧振动Y,27
v_QJ2,风机主推温度A,28
v_QJ2,风机主推温度B,29
v_QJ2,风机付推温度A,30
v_QJ2,风机付推温度B,31
v_QJ2,进气侧轴温A,32
v_QJ2,进气侧轴温B,33
v_QJ2,排气侧轴温A,34
v_QJ2,排气侧轴温B,35
v_QJ2,汽机主推温度A,36
v_QJ2,汽机主推温度B,37
v_QJ2,汽机付推温度A,38
v_QJ2,汽机付推温度B,39
v_QJ2,进汽侧轴温A,40
v_QJ2,进汽侧轴温B,41
v_QJ2,排汽侧轴温A,42
v_QJ2,排汽侧轴温B,43
v_QJ2,冷却器出口油温,44
v_QJ2,润滑油压力1,45
v_QJ2,润滑油压力2,46
v_QJ2,润滑油压力3,47
v_QJ2,速关油压,48
v_QJ2,调节油压,49
v_QJ2,二次油压,50
v_QJ2,动力油压力1,51
v_QJ2,动力油压力2,52
v_QJ2,动力油压力3,53
v_QJ2,润滑油箱液位,54
v_QJ2,润滑油液位,55
v_QJ2,动力油箱液位,56
v_QJ2,气源压力,57
v_QJ2,过滤器差压,58
v_QJ2,1#防喘阀,59
v_QJ2,2#防喘阀,60
v_QJ2,进气温度,61
v_QJ2,排气温度,62
v_QJ2,送风温度,63
v_QJ2,静叶设定值,64
v_QJ2,预留7,65
v_QJ2,预留8,66
v_QJ2,预留9,67
v_QJ2,预留10,68
v_QJ2,预留11,69
v_QJ2,预留12,70
v_QJ2,预留13,71
v_QJ2,预留14,72
v_QJ2,预留15,73
v_QJ2,预留16,74
v_QJ2,预留17,75
v_QJ2,预留18,76
v_QJ2,预留19,77
v_QJ2,预留20,78
v_QJ2,预留21,79
v_QJ2,预留22,80
v_QJ2,预留23,81
v_QJ2,预留24,82
v_QJ2,预留25,83
v_QJ2,预留26,84
v_QJ2,预留27,85
v_QJ2,预留28,86
v_QJ2,预留29,87
v_QJ2,预留30,88
v_QJ2,预留31,89
v_QJ2,预留32,90
v_QJ2,预留33,91
v_QJ2,预留34,92
v_QJ2,预留35,93
v_QJ2,预留36,94
v_QJ2,预留37,95
v_QJ2,预留38,96
v_QJ2,预留39,97
v_QJ2,预留40,98
v_QJ2,预留41,99
v_QJ2,预留42,100
v_QJ2,预留43,101
v_QJ2,预留44,102
v_QJ2,预留45,103
v_QJ2,预留46,104
v_QJ2,预留47,105
v_QJ2,预留48,106
v_QJ2,预留49,107
v_QJ2,预留50,108
v_shaojie,unit,1
v_shaojie,ZYBH,2
v_shaojie,MAT_SAMPLE_NO,3
v_shaojie,MAT_SAMPLE_DATE,4
v_shaojie,MAT_SAMPLE_TIME,5
v_shaojie,MAT_SAMPLE_SHIFT,6
v_shaojie,As,7
v_shaojie,Cr,8
v_shaojie,Ni,9
v_shaojie,Pb,10
v_shaojie,R,11
v_shaojie,Cu,12
v_shaojie,MgO,13
v_shaojie,P,14
v_shaojie,SFZS,15
v_shaojie,TiO2,16
v_shaojie,CaO,17
v_shaojie,Na2O,18
v_shaojie,S+40,19
v_shaojie,TFe,20
v_shaojie,V2O5,21
v_shaojie,ZGZS,22
v_shaojie,K2O,23
v_shaojie,MnO,24
v_shaojie,R4,25
v_shaojie,S-10,26
v_shaojie,Zn,27
v_shaojie,Al2O3,28
v_shaojie,FeO,29
v_shaojie,S,30
v_shaojie,SiO2,31
v_shaojieqiutuan,ASSAYNO,1
v_shaojieqiutuan,SAMPLENO,2
v_shaojieqiutuan,CHECKPROGRAM,3
v_shaojieqiutuan,SHIFT,4
v_shaojieqiutuan,WORKER,5
v_shaojieqiutuan,CHECKTIME,6
v_shaojieqiutuan,MACHINENAME,7
v_shaojieqiutuan,ELEMENTCOUNT,8
v_shaojieqiutuan,SIO2,9
v_shaojieqiutuan,TFE,10
v_shaojieqiutuan,S,11
v_shaojieqiutuan,P,12
v_shaojieqiutuan,PB,13
v_shaojieqiutuan,ZN,14
v_shaojieqiutuan,ASS,15
v_shaojieqiutuan,AL2O3,16
v_shaojieqiutuan,TIO2,17
v_shaojieqiutuan,CAO,18
v_shaojieqiutuan,MGO,19
v_shaojieqiutuan,MNO,20
v_shaojieqiutuan,K2O,21
v_shaojieqiutuan,NA2O,22
v_shaojieqiutuan,R,23
v_shaojieqiutuan,RECEIVETIME,24
v_shaojieqiutuan,SAVETIME,25
v_shaojieqiutuan,REGISTERDATE,26
v_shaojieqiutuan,LAB,27
v_shaojieqiutuan,P2O5,28
v_shaojieqiutuan,V2O5,29
v_shaojieqiutuan,DATATYPE,30
v_shaojieqiutuan,FEO,31
v_shaojieqiutuan,CONSIGNDEPT,32
v_shaojieqiutuan,DATAKIND,33
v_shaojieqiutuan,FE2O3,34
v_shaojieqiutuan,CAANDMG,35
v_shaojieqiutuan,PUBLISHFLAG,36
v_shaojieqiutuan,OPERATOR,37
v_shaojieqiutuan,ASSESSFLAG,38
v_swc,时间,1
v_swc,温差1,2
v_swc,温差2,3
v_swc,温差3,4
v_swc,温差4,5
v_swc,温差5,6
v_swc,温差6,7
v_swc,温差7,8
v_swc,温差8,9
v_swc,温差9,10
